"StateFIPS","State","CountyFIPS","County","Year","Value","Data Comment","Number of people","Concentration"
"06","California","06045","Mendocino","2001","0%","","0","Concentration: (>10)"
"06","California","06045","Mendocino","2001","54%","","26,607","Concentration: (not-detected)"
"06","California","06045","Mendocino","2002","70%","","33,358","Concentration: (0-<=10)"
"06","California","06045","Mendocino","2002","0%","","0","Concentration: (>10)"
"06","California","06045","Mendocino","2002","30%","","14,377","Concentration: (not-detected)"
"06","California","06045","Mendocino","2003","81%","","38,253","Concentration: (0-<=10)"
"06","California","06045","Mendocino","2003","0%","","0","Concentration: (>10)"
"06","California","06045","Mendocino","2003","19%","","8,708","Concentration: (not-detected)"
"06","California","06045","Mendocino","2004","53%","","30,921","Concentration: (0-<=10)"
"06","California","06045","Mendocino","2004","0%","","0","Concentration: (>10)"
"06","California","06045","Mendocino","2004","47%","","27,314","Concentration: (not-detected)"
"06","California","06045","Mendocino","2005","64%","","35,250","Concentration: (0-<=10)"
"06","California","06045","Mendocino","2005","0%","","0","Concentration: (>10)"
"06","California","06045","Mendocino","2005","36%","","20,053","Concentration: (not-detected)"
"06","California","06045","Mendocino","2006","63%","","34,207","Concentration: (0-<=10)"
"06","California","06045","Mendocino","2006","0%","","0","Concentration: (>10)"
"06","California","06045","Mendocino","2006","37%","","19,739","Concentration: (not-detected)"
"06","California","06045","Mendocino","2007","64%","","35,957","Concentration: (0-<=10)"
"06","California","06045","Mendocino","2007","0%","","0","Concentration: (>10)"
"06","California","06045","Mendocino","2007","36%","","20,003","Concentration: (not-detected)"
"06","California","06045","Mendocino","2008","57%","","31,938","Concentration: (0-<=10)"
"06","California","06045","Mendocino","2008","0%","","0","Concentration: (>10)"
"06","California","06045","Mendocino","2008","43%","","23,616","Concentration: (not-detected)"
"06","California","06045","Mendocino","2009","57%","","32,063","Concentration: (0-<=10)"
"06","California","06045","Mendocino","2009","0%","","0","Concentration: (>10)"
"06","California","06045","Mendocino","2009","43%","","23,822","Concentration: (not-detected)"
"06","California","06045","Mendocino","2010","51%","","28,219","Concentration: (0-<=10)"
"06","California","06045","Mendocino","2010","0%","","0","Concentration: (>10)"
"06","California","06045","Mendocino","2010","49%","","27,286","Concentration: (not-detected)"
"06","California","06045","Mendocino","2011","62%","","34,453","Concentration: (0-<=10)"
"06","California","06045","Mendocino","2011","0%","","0","Concentration: (>10)"
"06","California","06045","Mendocino","2011","38%","","21,376","Concentration: (not-detected)"
"06","California","06045","Mendocino","2012","49%","","28,338","Concentration: (0-<=10)"
"06","California","06045","Mendocino","2012","0%","","0","Concentration: (>10)"
"06","California","06045","Mendocino","2012","51%","","29,092","Concentration: (not-detected)"
"06","California","06045","Mendocino","2013","18%","","4,630","Concentration: (0-<=10)"
"06","California","06045","Mendocino","2013","0%","","0","Concentration: (>10)"
"06","California","06045","Mendocino","2013","82%","","20,463","Concentration: (not-detected)"
"06","California","06045","Mendocino","2014","21%","","5,267","Concentration: (0-<=10)"
"06","California","06045","Mendocino","2014","0%","","0","Concentration: (>10)"
"06","California","06045","Mendocino","2014","79%","","20,014","Concentration: (not-detected)"
"06","California","06045","Mendocino","2015","1%","","280","Concentration: (0-<=10)"
"06","California","06045","Mendocino","2015","0%","","0","Concentration: (>10)"
"06","California","06045","Mendocino","2015","99%","","24,213","Concentration: (not-detected)"
"06","California","06045","Mendocino","2016","19%","","4,630","Concentration: (0-<=10)"
"06","California","06045","Mendocino","2016","0%","","0","Concentration: (>10)"
"06","California","06045","Mendocino","2016","81%","","19,349","Concentration: (not-detected)"
"06","California","06045","Mendocino","2017","20%","","5,100","Concentration: (0-<=10)"
"06","California","06045","Mendocino","2017","0%","","0","Concentration: (>10)"
"06","California","06045","Mendocino","2017","80%","","19,987","Concentration: (not-detected)"
"06","California","06045","Mendocino","2018","1%","","280","Concentration: (0-<=10)"
"06","California","06045","Mendocino","2018","0%","","0","Concentration: (>10)"
"06","California","06045","Mendocino","2018","99%","","23,154","Concentration: (not-detected)"
"06","California","06045","Mendocino","2019","1%","","280","Concentration: (0-<=10)"
"06","California","06045","Mendocino","2019","0%","","0","Concentration: (>10)"
"06","California","06045","Mendocino","2019","99%","","38,171","Concentration: (not-detected)"
"06","California","06045","Mendocino","2020","11%","","3,980","Concentration: (0-<=10)"
"06","California","06045","Mendocino","2020","0%","","0","Concentration: (>10)"
"06","California","06045","Mendocino","2020","89%","","32,265","Concentration: (not-detected)"
"06","California","06047","Merced","1999","100%","","31,615","Concentration: (0-<=10)"
"06","California","06047","Merced","1999","0%","","0","Concentration: (>10)"
"06","California","06047","Merced","1999","0%","","0","Concentration: (not-detected)"
"06","California","06047","Merced","2000","100%","","45,335","Concentration: (0-<=10)"
"06","California","06047","Merced","2000","0%","","0","Concentration: (>10)"
"06","California","06047","Merced","2000","0%","","0","Concentration: (not-detected)"
"06","California","06047","Merced","2001","100%","","47,035","Concentration: (0-<=10)"
"06","California","06047","Merced","2001","0%","","0","Concentration: (>10)"
"06","California","06047","Merced","2001","0%","","0","Concentration: (not-detected)"
"06","California","06047","Merced","2002","91%","","75,863","Concentration: (0-<=10)"
"06","California","06047","Merced","2002","9%","","7,219","Concentration: (>10)"
"06","California","06047","Merced","2002","0%","","0","Concentration: (not-detected)"
"06","California","06047","Merced","2003","83%","","34,693","Concentration: (0-<=10)"
"06","California","06047","Merced","2003","17%","","6,969","Concentration: (>10)"
"06","California","06047","Merced","2003","0%","","0","Concentration: (not-detected)"
"06","California","06047","Merced","2004","99%","","49,107","Concentration: (0-<=10)"
"06","California","06047","Merced","2004","1%","","250","Concentration: (>10)"
"06","California","06047","Merced","2004","0%","","0","Concentration: (not-detected)"
"06","California","06047","Merced","2005","99%","","48,440","Concentration: (0-<=10)"
"06","California","06047","Merced","2005","0%","","0","Concentration: (>10)"
"06","California","06047","Merced","2005","1%","","300","Concentration: (not-detected)"
"06","California","06047","Merced","2006","99%","","48,790","Concentration: (0-<=10)"
"06","California","06047","Merced","2006","0%","","0","Concentration: (>10)"
"06","California","06047","Merced","2006","1%","","250","Concentration: (not-detected)"
"06","California","06047","Merced","2007","100%","","131,826","Concentration: (0-<=10)"
"06","California","06047","Merced","2007","0%","","0","Concentration: (>10)"
"06","California","06047","Merced","2007","0%","","30","Concentration: (not-detected)"
"06","California","06047","Merced","2008","100%","","135,443","Concentration: (0-<=10)"
"06","California","06047","Merced","2008","0%","","0","Concentration: (>10)"
"06","California","06047","Merced","2008","0%","","330","Concentration: (not-detected)"
"06","California","06047","Merced","2009","82%","","130,033","Concentration: (0-<=10)"
"06","California","06047","Merced","2009","18%","","28,100","Concentration: (>10)"
"06","California","06047","Merced","2009","0%","","500","Concentration: (not-detected)"
"06","California","06047","Merced","2010","45%","","71,822","Concentration: (0-<=10)"
"06","California","06047","Merced","2010","55%","","87,511","Concentration: (>10)"
"06","California","06047","Merced","2010","0%","","0","Concentration: (not-detected)"
"06","California","06047","Merced","2011","95%","","152,123","Concentration: (0-<=10)"
"06","California","06047","Merced","2011","4%","","6,969","Concentration: (>10)"
"06","California","06047","Merced","2011","0%","","550","Concentration: (not-detected)"
"06","California","06047","Merced","2012","100%","","157,001","Concentration: (0-<=10)"
"06","California","06047","Merced","2012","0%","","0","Concentration: (>10)"
"06","California","06047","Merced","2012","0%","","550","Concentration: (not-detected)"
"06","California","06047","Merced","2013","100%","","137,044","Concentration: (0-<=10)"
"06","California","06047","Merced","2013","0%","","0","Concentration: (>10)"
"06","California","06047","Merced","2013","0%","","125","Concentration: (not-detected)"
"06","California","06047","Merced","2014","94%","","129,294","Concentration: (0-<=10)"
"06","California","06047","Merced","2014","0%","","0","Concentration: (>10)"
"06","California","06047","Merced","2014","6%","","7,875","Concentration: (not-detected)"
"06","California","06047","Merced","2015","100%","","56,432","Concentration: (0-<=10)"
"06","California","06047","Merced","2015","0%","","0","Concentration: (>10)"
"06","California","06047","Merced","2015","0%","","0","Concentration: (not-detected)"
"06","California","06047","Merced","2016","100%","","136,214","Concentration: (0-<=10)"
"06","California","06047","Merced","2016","0%","","0","Concentration: (>10)"
"06","California","06047","Merced","2016","0%","","0","Concentration: (not-detected)"
"06","California","06047","Merced","2017","94%","","130,487","Concentration: (0-<=10)"
"06","California","06047","Merced","2017","0%","","238","Concentration: (>10)"
"06","California","06047","Merced","2017","5%","","7,452","Concentration: (not-detected)"
"06","California","06047","Merced","2018","31%","","18,249","Concentration: (0-<=10)"
"06","California","06047","Merced","2018","53%","","31,235","Concentration: (>10)"
"06","California","06047","Merced","2018","16%","","9,197","Concentration: (not-detected)"
"06","California","06047","Merced","2019","84%","","47,646","Concentration: (0-<=10)"
"06","California","06047","Merced","2019","0%","","0","Concentration: (>10)"
"06","California","06047","Merced","2019","16%","","9,197","Concentration: (not-detected)"
"06","California","06047","Merced","2020","95%","","136,102","Concentration: (0-<=10)"
"06","California","06047","Merced","2020","0%","","0","Concentration: (>10)"
"06","California","06047","Merced","2020","5%","","7,889","Concentration: (not-detected)"
"06","California","06049","Modoc","1999","63%","","500","Concentration: (0-<=10)"
"06","California","06049","Modoc","1999","0%","","0","Concentration: (>10)"
"06","California","06049","Modoc","1999","38%","","300","Concentration: (not-detected)"
"06","California","06049","Modoc","2000","100%","","3,497","Concentration: (0-<=10)"
"06","California","06049","Modoc","2000","0%","","0","Concentration: (>10)"
"06","California","06049","Modoc","2000","0%","","0","Concentration: (not-detected)"
"06","California","06049","Modoc","2001","85%","","2,982","Concentration: (0-<=10)"
"06","California","06049","Modoc","2001","0%","","0","Concentration: (>10)"
