"StateFIPS","State","CountyFIPS","County","Year","Value","Data Comment","Number of people","Concentration"
"06","California","06077","San Joaquin","2001","0%","","0","Concentration: (>10)"
"06","California","06077","San Joaquin","2001","71%","","371,508","Concentration: (not-detected)"
"06","California","06077","San Joaquin","2002","29%","","151,335","Concentration: (0-<=10)"
"06","California","06077","San Joaquin","2002","0%","","105","Concentration: (>10)"
"06","California","06077","San Joaquin","2002","71%","","363,483","Concentration: (not-detected)"
"06","California","06077","San Joaquin","2003","13%","","70,185","Concentration: (0-<=10)"
"06","California","06077","San Joaquin","2003","0%","","0","Concentration: (>10)"
"06","California","06077","San Joaquin","2003","87%","","460,386","Concentration: (not-detected)"
"06","California","06077","San Joaquin","2004","12%","","73,190","Concentration: (0-<=10)"
"06","California","06077","San Joaquin","2004","11%","","66,829","Concentration: (>10)"
"06","California","06077","San Joaquin","2004","76%","","453,867","Concentration: (not-detected)"
"06","California","06077","San Joaquin","2005","13%","","70,086","Concentration: (0-<=10)"
"06","California","06077","San Joaquin","2005","0%","","180","Concentration: (>10)"
"06","California","06077","San Joaquin","2005","87%","","453,443","Concentration: (not-detected)"
"06","California","06077","San Joaquin","2006","44%","","262,820","Concentration: (0-<=10)"
"06","California","06077","San Joaquin","2006","11%","","67,742","Concentration: (>10)"
"06","California","06077","San Joaquin","2006","45%","","267,454","Concentration: (not-detected)"
"06","California","06077","San Joaquin","2007","44%","","270,370","Concentration: (0-<=10)"
"06","California","06077","San Joaquin","2007","0%","","495","Concentration: (>10)"
"06","California","06077","San Joaquin","2007","56%","","347,442","Concentration: (not-detected)"
"06","California","06077","San Joaquin","2008","45%","","270,595","Concentration: (0-<=10)"
"06","California","06077","San Joaquin","2008","11%","","68,202","Concentration: (>10)"
"06","California","06077","San Joaquin","2008","44%","","267,099","Concentration: (not-detected)"
"06","California","06077","San Joaquin","2009","43%","","263,311","Concentration: (0-<=10)"
"06","California","06077","San Joaquin","2009","11%","","67,897","Concentration: (>10)"
"06","California","06077","San Joaquin","2009","46%","","280,151","Concentration: (not-detected)"
"06","California","06077","San Joaquin","2010","44%","","272,078","Concentration: (0-<=10)"
"06","California","06077","San Joaquin","2010","11%","","67,822","Concentration: (>10)"
"06","California","06077","San Joaquin","2010","45%","","280,691","Concentration: (not-detected)"
"06","California","06077","San Joaquin","2011","54%","","325,766","Concentration: (0-<=10)"
"06","California","06077","San Joaquin","2011","0%","","80","Concentration: (>10)"
"06","California","06077","San Joaquin","2011","46%","","280,349","Concentration: (not-detected)"
"06","California","06077","San Joaquin","2012","70%","","426,893","Concentration: (0-<=10)"
"06","California","06077","San Joaquin","2012","1%","","4,859","Concentration: (>10)"
"06","California","06077","San Joaquin","2012","29%","","178,204","Concentration: (not-detected)"
"06","California","06077","San Joaquin","2013","39%","","211,956","Concentration: (0-<=10)"
"06","California","06077","San Joaquin","2013","12%","","66,566","Concentration: (>10)"
"06","California","06077","San Joaquin","2013","49%","","268,102","Concentration: (not-detected)"
"06","California","06077","San Joaquin","2014","45%","","271,432","Concentration: (0-<=10)"
"06","California","06077","San Joaquin","2014","2%","","12,507","Concentration: (>10)"
"06","California","06077","San Joaquin","2014","53%","","319,553","Concentration: (not-detected)"
"06","California","06077","San Joaquin","2015","47%","","284,531","Concentration: (0-<=10)"
"06","California","06077","San Joaquin","2015","0%","","115","Concentration: (>10)"
"06","California","06077","San Joaquin","2015","53%","","317,812","Concentration: (not-detected)"
"06","California","06077","San Joaquin","2016","58%","","354,686","Concentration: (0-<=10)"
"06","California","06077","San Joaquin","2016","0%","","164","Concentration: (>10)"
"06","California","06077","San Joaquin","2016","42%","","261,343","Concentration: (not-detected)"
"06","California","06077","San Joaquin","2017","14%","","94,888","Concentration: (0-<=10)"
"06","California","06077","San Joaquin","2017","0%","","199","Concentration: (>10)"
"06","California","06077","San Joaquin","2017","86%","","599,782","Concentration: (not-detected)"
"06","California","06077","San Joaquin","2018","17%","","105,846","Concentration: (0-<=10)"
"06","California","06077","San Joaquin","2018","0%","","80","Concentration: (>10)"
"06","California","06077","San Joaquin","2018","83%","","520,783","Concentration: (not-detected)"
"06","California","06077","San Joaquin","2019","19%","","115,465","Concentration: (0-<=10)"
"06","California","06077","San Joaquin","2019","0%","","80","Concentration: (>10)"
"06","California","06077","San Joaquin","2019","81%","","507,061","Concentration: (not-detected)"
"06","California","06077","San Joaquin","2020","17%","","105,627","Concentration: (0-<=10)"
"06","California","06077","San Joaquin","2020","4%","","24,348","Concentration: (>10)"
"06","California","06077","San Joaquin","2020","79%","","498,882","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","1999","63%","","90,719","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","1999","0%","","0","Concentration: (>10)"
"06","California","06079","San Luis Obispo","1999","37%","","52,973","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2000","49%","","87,459","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2000","0%","","0","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2000","51%","","91,803","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2001","32%","","48,847","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2001","0%","","0","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2001","68%","","101,652","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2002","72%","","75,990","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2002","0%","","125","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2002","27%","","28,851","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2003","36%","","48,907","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2003","0%","","160","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2003","64%","","85,558","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2004","78%","","96,382","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2004","0%","","100","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2004","22%","","26,519","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2005","47%","","69,389","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2005","0%","","175","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2005","53%","","78,678","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2006","50%","","75,443","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2006","0%","","60","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2006","50%","","74,221","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2007","59%","","110,241","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2007","0%","","120","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2007","41%","","78,005","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2008","63%","","120,509","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2008","7%","","13,627","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2008","30%","","57,683","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2009","51%","","94,695","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2009","0%","","415","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2009","49%","","91,021","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2010","34%","","61,849","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2010","0%","","360","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2010","66%","","118,248","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2011","46%","","102,269","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2011","6%","","13,627","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2011","48%","","108,456","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2012","45%","","99,119","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2012","1%","","2,636","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2012","54%","","118,155","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2013","36%","","40,233","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2013","0%","","360","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2013","64%","","71,726","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2014","36%","","54,394","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2014","0%","","360","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2014","64%","","98,262","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2015","35%","","40,347","Concentration: (0-<=10)"
"06","California","06079","San Luis Obispo","2015","0%","","40","Concentration: (>10)"
"06","California","06079","San Luis Obispo","2015","65%","","74,512","Concentration: (not-detected)"
"06","California","06079","San Luis Obispo","2016","41%","","50,249","Concentration: (0-<=10)"
